place_id,name,price_level_combined,user_ratings_total,combined_rating,geometry.location.lat,geometry.location.lng,combined_main_category,sub_category,district,district_cluster,combined_main_category_2
ChIJD0KuNtBkjEcRoTKFmN4Qe5k,Les Tilleuls,3.0,1155.0,4.2,46.205819,6.1313353,Italian,,Saint-Jean Charmilles,1,European
ChIJXfQlu9pkjEcRuBtYfllGm7M,Bella Vita,3.0,168.0,4.1,46.2085088,6.1317248,Italian,,Grottes Saint-Gervais,20,European
ChIJMRI2q8RkjEcRw0Y4mTZb3sg,Coop Restaurant Genève Servette,2.0,205.0,4.0,46.2126127,6.1314312,General / Fast food / Snacks / Take Away,Take Away,Saint-Jean Charmilles,2,Fast Food
ChIJTYotgaxljEcRca8BogQ9olI,"Som Star, Addo",,,,46.212896,6.131774,General / Restaurant,,Servette Petit-Saconnex,6,General
ChIJSW2wxMJkjEcRthjRotSKc4Q,L'Ovalie,4.0,2.0,4.5,46.2154816,6.1314307,General / Restaurant,,Servette Petit-Saconnex,6,General
ChIJq_1y3cJkjEcRf5PevZ3oOjE,Charly O’Neills Irish Pub,3.0,748.0,4.2,46.2155927,6.1311543,General / Bar / Pub / Bistro,,Servette Petit-Saconnex,6,General
ChIJIwHIeYxljEcRRvsTUOiOZWE,Restaurant La Parenthèse 61,3.0,4.0,4.7,46.2154974,6.1314228,"Italian, French, Swiss",,Servette Petit-Saconnex,6,European
ChIJX0UehsJkjEcR9U1O6qGe8t8,Canteen De Trembley 2,,,,46.2169612,6.1301342,General / Restaurant,,Servette Petit-Saconnex,6,General
ChIJcUSlKSl7jEcRz3v9U1PPaw0,La Cantina Chez Marco,3.0,743.0,4.4,46.1909896,6.132768,"Swiss, European",,Bâtie - Acacias,12,European
ChIJpYOFPNNkjEcRYCSKsXjieiQ,Jaipur,3.0,149.0,3.8,46.1990377,6.1323923,Indian,,Jonction - Plainpalais,8,Asian
ChIJr79rP6x7jEcRvhJX_NmUuC4,Gastronomie Sciences II - Université Genève,4.0,6.0,4.2,46.1981593,6.1327636,General / Restaurant,,Jonction - Plainpalais,9,General
ChIJpYOFPNNkjEcRGrEwlGdtUJw,Liu Garden,2.0,58.0,4.7,46.1990759,6.1325079,Chinese,,Jonction - Plainpalais,8,Asian
ChIJPd6P-NJkjEcR6m76fdMIOrk,Vecchia Napoli,3.0,342.0,4.2,46.2006049,6.1315923,"Italian, Pizza, European",,Jonction - Plainpalais,8,Fast Food
ChIJYaPh2PBljEcRD5biguD7LwE,Restaurante boliviano,,,,46.2004911,6.1323224,South American,Bolivian,Jonction - Plainpalais,8,American
ChIJ5_xroepljEcR_a6BV98Jufk,Be Kind café,3.0,102.0,4.9,46.200782,6.1316664,General / Café,,Jonction - Plainpalais,8,General
ChIJc-UFVNJkjEcRNDrELmTN0C8,Restaurant La Maison du Bonheur,3.0,54.0,4.5,46.2009523,6.1316375,Italian,,Jonction - Plainpalais,8,European
ChIJV_sus9NkjEcR8M2q9IqWvwc,NAYA,2.0,126.0,4.4,46.2014199,6.1321407,Other Asian,Pan-Asian,Jonction - Plainpalais,8,Asian
ChIJZRWCsdNkjEcRo3BbPcNGwBk,l'Arlequin,2.0,52.0,4.7,46.201421,6.132244,General / Café,,Jonction - Plainpalais,8,General
ChIJLbjBs9NkjEcRBYCrnG0sw3U,Khao Kaeng Thaï,3.0,6.0,5.0,46.2013978,6.1325288,Thai,,Jonction - Plainpalais,8,Asian
ChIJASazL9JkjEcRdkXmkkThYOU,Brasserie du Commerce,4.0,35.0,4.2,46.202551,6.131919,French,,Jonction - Plainpalais,8,European
ChIJ_SJmpC9ljEcRmXwQ3PCTTMU,Olé,4.0,44.0,4.4,46.202626,6.132176,General / Café,,Jonction - Plainpalais,8,General
ChIJiVWErdFkjEcRs5iRLuTpxfE,Cocina Argentina,3.0,310.0,4.3,46.2052826,6.1322044,"South American, Steakhouse / Barbecue / Grill",Argentinian,Saint-Jean Charmilles,1,"Steakhouse / Barbecue / Grill, American"
ChIJLQhbstFkjEcRJ2-z5xDac6A,La Croissanterie de la Tour,4.0,16.0,4.3,46.205257,6.132235,General / Fast food / Snacks / Take Away,Take Away,Saint-Jean Charmilles,1,Fast Food
ChIJRcCpMgFljEcRMCUxd01QOYk,Utopia Coffee Shop,4.0,133.0,4.7,46.2052494,6.1322777,General / Café,,Saint-Jean Charmilles,1,General
ChIJW1MCW9BkjEcRtxYf_l0ZUfI,Restaurant Paradis,3.0,112.0,3.8,46.2061888,6.1325646,General / Café,,Grottes Saint-Gervais,20,General
ChIJE8JdW9BkjEcRUp3KA97kTNI,Sendok Garpu,3.0,34.0,4.9,46.2061054,6.1325062,Other Asian,Indonesian,Grottes Saint-Gervais,20,Asian
ChIJaZ_DXttkjEcRRp_sZHg1ta8,Indian Curry House,3.0,211.0,4.2,46.2124215,6.1327578,Indian,,Servette Petit-Saconnex,6,Asian
ChIJXw2jUNtkjEcRsNzOR4dAah0,Il Forno a Legna,3.0,300.0,4.3,46.212252,6.132287,"Italian, Pizza, European",,Saint-Jean Charmilles,2,Fast Food
ChIJp_pTqmZljEcRBNxhT_Ux26w,Delhi Tadka Geneve,3.0,14.0,4.9,46.2152924,6.1320925,Indian,,Servette Petit-Saconnex,6,Asian
ChIJ5cWJ08JkjEcRw7knOiR9JFg,Kyo Sushi,3.0,136.0,4.1,46.215348,6.132073,Japanese,Sushi,Servette Petit-Saconnex,6,Asian
ChIJcXCedu9kjEcRROITcgQvgtc,Poolside Restaurant and Lounge,4.0,7.0,4.3,46.2240355,6.1323262,"French, Lebanese",,Servette Petit-Saconnex,4,"European, Middle Eastern & African"
ChIJBXCedu9kjEcRoh66IuNvkZA,Bar les Nations,4.0,8.0,4.6,46.224398,6.132602,Lebanese,,Servette Petit-Saconnex,4,Middle Eastern & African
ChIJR18gC-9kjEcRu5UeBXk8foc,Restaurant Woods,4.0,60.0,4.5,46.224461,6.132747,"European, French",,Servette Petit-Saconnex,4,European
ChIJsU0JKCl7jEcRPGZ3O4tJcbw,Le Marziano,3.0,158.0,4.2,46.191078,6.13327,Spanish,,Bâtie - Acacias,12,European
ChIJ91vXPEx7jEcRGSLjUwqdbUU,Summer by Flanagans,4.0,35.0,4.4,46.1914155,6.1335016,General / Restaurant,,Bâtie - Acacias,12,General
ChIJmY7JSyt7jEcRsYV5WGh0Y58,Le Petit Raphaël,2.0,233.0,4.0,46.1984387,6.1334077,"European, French, Steakhouse / Barbecue / Grill",,Jonction - Plainpalais,9,"Steakhouse / Barbecue / Grill, Middle Eastern & African"
ChIJBUJ0DHNljEcRC2xX7faLUJE,Tonic,2.0,46.0,4.8,46.1990804,6.1336739,Vegan / Vegetarian / Salad,,Jonction - Plainpalais,9,Vegan / Vegetarian / Salad
ChIJoZ6Na9NkjEcRQj9_XkCUpw4,Sofra,3.0,154.0,4.6,46.199644,6.133375,Lebanese,,Jonction - Plainpalais,9,Middle Eastern & African
ChIJOWN-wZZljEcR5zzjvv3mO64,Les Ritaliens,4.0,20.0,4.0,46.19948,6.133618,General / Restaurant,,Jonction - Plainpalais,9,General
ChIJZ_cNE9NkjEcRwsQJmeJJUGI,La Cantine des Commerçants,3.0,219.0,4.5,46.199873,6.1329856,French,,Jonction - Plainpalais,9,European
ChIJEZspO7lljEcRefiM_JCesOs,La Casa Del Sandwich,4.0,13.0,5.0,46.199847,6.1330595,General / Fast food / Snacks / Take Away,Take Away,Jonction - Plainpalais,9,Fast Food
ChIJv7ozHwxljEcREPiNOLQHCug,L'Awalé Café-Restaurant,3.0,47.0,4.7,46.2056732,6.1626065,African,,Eaux-Vives - Lac,16,Middle Eastern & African
ChIJj8r-9dBkjEcRZGnyFwRQ23w,Délices Parc,3.0,169.0,3.9,46.2063228,6.1331933,"Swiss, Italian, French, European",,Grottes Saint-Gervais,20,European
ChIJf6JPWNJkjEcRStXwrQqTeO8,Ristorante eritreo,4.0,2.0,4.0,46.2005622,6.1316056,African,Eritrean,Jonction - Plainpalais,8,Middle Eastern & African
ChIJ4WpqHa9ljEcRzZqRDsZLKVg,Eritrean restaurant (Union Nationale des Travailleurs Erythréens Suisse),4.0,4.0,5.0,46.2008793,6.1310869,African,Eritrean,Jonction - Plainpalais,8,Middle Eastern & African
ChIJJXmfktlkjEcRVk2tVnhe0js,O Paraiso,3.0,141.0,4.3,46.2087799,6.1337522,"Portuguese, European",,Grottes Saint-Gervais,20,European
ChIJ53wIe2NljEcRS8mR5ayfBVk,"The Factory - Shisha, Beers and Burgers.",4.0,64.0,4.5,46.2114526,6.1338047,General / Bar / Pub / Bistro,,Saint-Jean Charmilles,2,General
ChIJf02bc9tkjEcRXbCwGaoKG1k,Pedro et Josefa Alcalde Garcia,,,,46.2114526,6.1338047,General / Restaurant,,Saint-Jean Charmilles,2,General
ChIJ6cI_4dxkjEcRG_5LfP1PY_4,Bar à café le Derby,2.0,68.0,4.3,46.2146089,6.1336642,General / Bar / Pub / Bistro,,Servette Petit-Saconnex,6,General
ChIJH1sYH91kjEcRVvxhN2X2voU,Restaurant Pizzeria La Perla,3.0,103.0,4.4,46.2152031,6.1337017,"Italian, Pizza",,Servette Petit-Saconnex,6,Fast Food
ChIJBRpZ3SNljEcRsltO0x2VWdI,Casa Benfica Genève,2.0,95.0,4.3,46.2158811,6.1336583,General / Café,,Servette Petit-Saconnex,6,General
ChIJK3_6_udkjEcR9mSk_WxFzaY,Erawan Take Away,2.0,135.0,4.8,46.2175881,6.1329965,General / Fast food / Snacks / Take Away,Take Away,Servette Petit-Saconnex,6,Fast Food
ChIJdRIL5edkjEcRgq76dU65mrg,La Table des Nations,3.0,167.0,3.9,46.2180168,6.1335046,Chinese,,Servette Petit-Saconnex,6,Asian
ChIJrbTgK-ZkjEcRoJ2s8t4_jpc,Restaurant Colombe,3.0,195.0,4.1,46.2200848,6.133582,"Italian, Pizza",,Servette Petit-Saconnex,5,Fast Food
ChIJb3lVd3pljEcR4fR6xfEbfHQ,Mulan,3.0,111.0,4.6,46.2203162,6.131736,Chinese,,Servette Petit-Saconnex,4,Asian
ChIJh1BbX9NkjEcREKLrIMU1Lsg,Sole Mio,3.0,334.0,4.3,46.1990627,6.1343544,"Italian, Pizza, European",,Jonction - Plainpalais,9,Fast Food
ChIJudMsqdRkjEcRNbqd2IA-o3E,Artisan Sandwich Co.,2.0,46.0,4.5,46.1985337,6.1346328,General / Fast food / Snacks / Take Away,Sandwich / Snacks,Jonction - Plainpalais,9,Fast Food
ChIJYeAnX9NkjEcRoP0ibig0G9U,Pizza mia,4.0,15.0,4.5,46.1990699,6.1342301,Pizza,,Jonction - Plainpalais,9,Fast Food
ChIJ2WsCsnhljEcRxNRhptAUahA,CICO Coffee & Food,3.0,24.0,4.8,46.1992062,6.1339874,General / Café,,Jonction - Plainpalais,9,General
ChIJq6r6XtNkjEcRBy7A2Y3qFoE,Açaì Café,4.0,1.0,1.0,46.1991461,6.1341977,General / Fast food / Snacks / Take Away,Sandwich / Snacks,Jonction - Plainpalais,9,Fast Food
ChIJ3aVj2FhljEcR9jGg3zle3G8,Bowls Factory poke bowl restaurant,4.0,52.0,4.4,46.1991461,6.1341977,Hawaiian,,Jonction - Plainpalais,9,American
ChIJwSPdh9FljEcRBkTPVuYm40s,PATATE GOURMANDE,4.0,10.0,4.9,46.1992492,6.1340233,General / Fast food / Snacks / Take Away,Sandwich / Snacks,Jonction - Plainpalais,9,Fast Food
ChIJLw_0XtNkjEcRucRxdwDAcSU,Le Printemps,4.0,4.0,2.8,46.1991672,6.1341771,Thai,,Jonction - Plainpalais,9,Asian
ChIJq_OaptRkjEcRU1KXDfZCzjo,Le Comptoir Canaille,3.0,374.0,4.3,46.1989077,6.1346413,French,,Jonction - Plainpalais,9,European
ChIJ07lketNkjEcR1vlzcst05AQ,Dumont & Dupraz SA,4.0,5.0,4.0,46.2001182,6.1339659,General / Restaurant,,Jonction - Plainpalais,9,General
ChIJURDEf9NkjEcRhNBSyaEzIuU,Le Cazar,2.0,80.0,4.5,46.2004003,6.1344665,"Italian, French",,Jonction - Plainpalais,9,European
ChIJURDEf9NkjEcRxzzF8_QOFaU,Lopes & Cie,4.0,2.0,5.0,46.200414,6.1346266,General / Restaurant,,Jonction - Plainpalais,9,General
ChIJabzl-QZljEcRakQDhdpAgic,Pidé Factory,3.0,122.0,4.8,46.2012496,6.1338547,Turkish,,Jonction - Plainpalais,9,Middle Eastern & African
ChIJzcTAHnFljEcRcuucDAM0SKw,BAO Steam Kitchen - Jonction,3.0,233.0,4.5,46.2019867,6.134384,Chinese,Dim sum,Jonction - Plainpalais,9,Asian
ChIJV7SrFdFkjEcR4lZTaEenfFk,"La Perle du Rhône, Carla Pillet",2.0,15.0,4.9,46.204306,6.133969,"General / Fast food / Snacks / Take Away, Pizza",Sandwich / Snacks,Grottes Saint-Gervais,20,Fast Food
ChIJz6eERNpkjEcRWkEPdIlg6kk,Dunas Café,2.0,136.0,4.3,46.2092309,6.1346158,Steakhouse / Barbecue / Grill,,Grottes Saint-Gervais,20,Steakhouse / Barbecue / Grill
ChIJm3872bBljEcRablJCBtUH0Y,Restaurant Shiva,3.0,104.0,4.7,46.2099578,6.1344436,Other Asian,Sri Lankan,Grottes Saint-Gervais,20,Asian
ChIJPSCx-qZljEcRxvhIyIEvzV0,Spinella,3.0,402.0,4.6,46.2094935,6.1346107,Italian,,Grottes Saint-Gervais,20,European
ChIJZzspddtkjEcRzAI2na71XGM,Absy Sàrl,4.0,4.0,3.8,46.211366,6.1340919,Lebanese,,Saint-Jean Charmilles,2,Middle Eastern & African
ChIJh66CGOBjjEcRwlsLDlgIFG0,Minimax Tacos,4.0,25.0,4.7,46.2113765,6.13412,Mexican,Taco,Saint-Jean Charmilles,2,American
ChIJG9fV-TVljEcRigBi_vq_L8c,Max Poulet,,,,46.2116819,6.1345245,Chicken,,Servette Petit-Saconnex,6,Fast Food
ChIJiZrcNmZljEcRvwAjUqs94Pw,Mini Max,4.0,1.0,5.0,46.2113433,6.1340782,Turkish,,Saint-Jean Charmilles,2,Middle Eastern & African
ChIJ28DZ49xkjEcRtrL8JT8-UA4,Pizza Prest'o Sàrl,2.0,164.0,4.2,46.2147268,6.1338335,Pizza,,Servette Petit-Saconnex,6,Fast Food
ChIJUecaGd1kjEcRoT7z4PE0Wes,Le Baratin,4.0,51.0,4.3,46.2153259,6.1338723,General / Restaurant,,Servette Petit-Saconnex,6,General
ChIJg05HvVpljEcRoXIcdU3VwwY,Pizzeria Italia (Best in the town),,,,46.2151662,6.1343896,"Pizza, Italian",,Servette Petit-Saconnex,6,Fast Food
ChIJyw9eu95kjEcRLeN_OTvzEGE,Coco,4.0,4.0,4.8,46.2145577,6.1347638,General / Restaurant,,Servette Petit-Saconnex,6,General
ChIJazmoFEF7jEcR5b0fKNZg5-Y,dieci Pizza Genève Acacias,3.0,29.0,4.4,46.1913803,6.1349729,"Pizza, Italian",Noodle,Bâtie - Acacias,13,Fast Food
ChIJ72ZSsNRkjEcR6C3qg6rQUJE,Côté Fourneaux,4.0,4.0,5.0,46.1985953,6.1350957,General / Restaurant,,Jonction - Plainpalais,9,General
ChIJzehwXuhkjEcRm0vyLdl3IRQ,Ailleurs,4.0,45.0,4.7,46.1987664,6.1347709,General / Restaurant,,Jonction - Plainpalais,9,General
ChIJZwGWpdRkjEcRY_HlhxUSoAU,NAAN & GRILL,2.0,138.0,4.6,46.1988059,6.1348336,General / Fast food / Snacks / Take Away,Take Away,Jonction - Plainpalais,9,Fast Food
ChIJZwGWpdRkjEcRCj-cnUjg9Do,Bozkurt,4.0,1.0,5.0,46.1988059,6.1348336,Turkish,,Jonction - Plainpalais,9,Middle Eastern & African
ChIJyckXxvFljEcRTYWO6sZXUtc,Bao Canteen Labo,3.0,2.0,4.5,46.1984834,6.1353656,Other Asian,Taiwanese,Jonction - Plainpalais,9,Asian
ChIJxcyLsNRkjEcRKJ-O1TwS5x4,Jap Cook,4.0,13.0,4.6,46.1984834,6.1353656,Japanese,,Jonction - Plainpalais,9,Asian
ChIJL_9WdtRkjEcRwijUqyw7dXw,Café Gallay,3.0,212.0,4.4,46.2012201,6.1349925,"French, European",,Jonction - Plainpalais,9,European
ChIJyYt0yodljEcRw00OGoz1OC0,NalaPita - Plainpalais,,,,46.2007838,6.1354859,General / Restaurant,,Jonction - Plainpalais,9,General
ChIJExNJVndljEcRfVvV32aiRFE,Yvonne's Noodles & Nalapita - PLAINPALAIS,4.0,50.0,4.8,46.2007838,6.1354859,Chinese,Noodle,Jonction - Plainpalais,9,Asian
ChIJ_wisZNRkjEcRmJz59SXNkt0,"Blue mango, Colasanto",,,,46.2007838,6.1354859,General / Restaurant,Noodle,Jonction - Plainpalais,9,General
ChIJlzMf5dNkjEcR9cFb6edqJTg,Boulangerie Leonhard Bretzel Sàrl,3.0,71.0,4.6,46.2019027,6.1347263,General / Fast food / Snacks / Take Away,Sandwich / Snacks,Jonction - Plainpalais,9,Fast Food
ChIJ0W8TTmNljEcRsb82xXhXvfE,Pizzeria Ciro,4.0,43.0,4.3,46.2024457,6.1346536,"Pizza, Italian",,Jonction - Plainpalais,9,Fast Food
ChIJM6LIU21ljEcRiZsjcUjb02g,Artemisia,4.0,8.0,4.5,46.2023773,6.1348149,General / Restaurant,,Jonction - Plainpalais,9,General
ChIJxyaLhoJljEcRejveX3FQTKo,L’Estivale Quai du Rhône,4.0,85.0,4.2,46.2028621,6.133946,General / Restaurant,,Jonction - Plainpalais,9,General
ChIJn4u7gPlljEcRBEb19QCtx2o,La Jonquille,3.0,266.0,4.6,46.20307,6.1347216,"French, Swiss",,Jonction - Plainpalais,7,European
ChIJv_8WU9FkjEcRbbL12gOtNTw,Le Petit Moulin,3.0,35.0,4.1,46.203271,6.135209,General / Café,,Jonction - Plainpalais,7,General
ChIJy3bnrNZkjEcRdS6a07Ea8XY,Maxim Snack Restaurant,4.0,23.0,3.9,46.2032922,6.1353992,General / Fast food / Snacks / Take Away,Sandwich / Snacks,Jonction - Plainpalais,7,Fast Food
ChIJzWzCKdFkjEcRqxmIYjjYmow,Bémont Sàrl,4.0,1.0,5.0,46.205172,6.13529,General / Restaurant,,Grottes Saint-Gervais,20,General
ChIJzZsiddpkjEcRm2Bo8td6tRY,Chez Roger,3.0,153.0,4.3,46.2077738,6.1347811,"Spanish, European",,Grottes Saint-Gervais,20,European
ChIJzZsiddpkjEcRgkoGd4JP3LE,Rogelio Queijas,4.0,1.0,5.0,46.2078204,6.1347989,General / Restaurant,,Grottes Saint-Gervais,20,General
ChIJ85U5DNpkjEcRe6fShRHtuqY,Pizza Pâte kebab(kebap)restaurant,4.0,146.0,4.4,46.2080556,6.135,Turkish,,Grottes Saint-Gervais,20,Middle Eastern & African
ChIJQ65dBdpkjEcRKBxENElzfzM,Restaurant Le Chat Rouge,3.0,339.0,4.3,46.2080556,6.1355556,Mexican,,Grottes Saint-Gervais,20,American
ChIJgUpamNtkjEcR6_wQxmBrqn8,"Café, restaurant Le Portail",3.0,76.0,4.0,46.2113662,6.1348954,"French, European",,Grottes Saint-Gervais,20,European
ChIJ1_fVu9tkjEcRxWZcW8id30k,Yogarajah,,,,46.2108505,6.1353057,General / Restaurant,,Grottes Saint-Gervais,20,General
ChIJHbDRydtkjEcRqbJ8sRTBcgw,Café-Restaurant Le Bacalhau,4.0,25.0,4.6,46.2104891,6.135494,Portuguese,,Grottes Saint-Gervais,20,European
ChIJQ8mkW9xkjEcRs1tquLRINjY,IBIS KITCHEN LOUNGE,4.0,1.0,4.0,46.2141566,6.1353082,General / Restaurant,,Servette Petit-Saconnex,6,General
ChIJ7W6o_eZkjEcR_Mes69x5n80,Restaurant du centre sportif de Varembé,4.0,48.0,3.5,46.2193128,6.1350938,General / Restaurant,,Servette Petit-Saconnex,5,General
ChIJrckSROZkjEcRBmFnF5JS8lQ,Restaurant iSensi du Nations Business Center,4.0,29.0,4.3,46.2205382,6.1352587,General / Restaurant,,Servette Petit-Saconnex,5,General
ChIJ8bmMUCh7jEcRVief6T7VzCU,La Guinguette,,,,46.1903778,6.1357602,Spanish,Tapas,Bâtie - Acacias,13,European
ChIJfXBXIBB7jEcRNwUHSbK4_TU,Le nouveau Lido 'Chez Ana' - Restaurant espagnol à Genève,4.0,526.0,4.1,46.1913612,6.1363092,Spanish,Tapas,Bâtie - Acacias,13,European
ChIJS1syNSt7jEcRe0QW07pa38g,Va & Vient,3.0,73.0,4.6,46.1979557,6.1356937,"Swiss, European",,Jonction - Plainpalais,9,European
ChIJud_1h557jEcRjtjZEQPBrmg,Le Safran - Restaurant Indien à Genève,3.0,311.0,4.4,46.1977567,6.1359876,Indian,,Jonction - Plainpalais,9,Asian
ChIJv2QRMSt7jEcRAVtAXn0ni4I,Andrade & Cie,,,,46.1977489,6.1360121,General / Restaurant,,Jonction - Plainpalais,9,General
ChIJi4g1zdRkjEcRTwR4pLi7Tss,Cafe de la Paix,4.0,172.0,4.4,46.198063,6.1360557,"French, European",Fusion,Jonction - Plainpalais,9,European
ChIJ0fphLSt7jEcRniFISXQ-if0,Umamido - Plainpalais,3.0,705.0,4.4,46.1980208,6.1361528,Japanese,Ramen,Jonction - Plainpalais,9,Asian
ChIJGaKmIFF7jEcR6KbcEzPeBq4,CoinCoin,4.0,32.0,4.9,46.1979317,6.1362538,General / Bar / Pub / Bistro,,Jonction - Plainpalais,9,General
ChIJz5UTW6Z7jEcRr9XJGSiOeSI,Grains by Granola,4.0,13.0,4.8,46.1980049,6.1362455,Vegan / Vegetarian / Salad,,Jonction - Plainpalais,9,Vegan / Vegetarian / Salad
ChIJcUXP0tRkjEcRcr_SRF7Kyaw,Djedir Sàrl,4.0,2.0,4.5,46.1980682,6.1363931,General / Restaurant,,Jonction - Plainpalais,9,General
ChIJR1SNiQlljEcRbcZPK7TSfqU,Restaurant HANIMAGA,,,,46.1980524,6.1364086,Turkish,,Jonction - Plainpalais,9,Middle Eastern & African
ChIJkUvV0tRkjEcRApgKdEl7chA,Kervan café,4.0,14.0,4.3,46.198014,6.1364398,Other Middle Eastern,,Jonction - Plainpalais,9,Middle Eastern & African
ChIJYxuGbtRkjEcRZzrorpWW7qY,Colosseo,3.0,244.0,4.5,46.201229,6.13585,"Italian, European",,Jonction - Plainpalais,9,European
ChIJz2MOZ9RkjEcRhBJu-IKPP60,Apero Martine,4.0,1.0,5.0,46.2008543,6.1360685,General / Restaurant,,Jonction - Plainpalais,9,General
ChIJ3UwBJzRljEcR5HAbgsut4v4,Funky Monkey Room,3.0,1041.0,4.1,46.2033229,6.1358465,"Hamburger, American",,Jonction - Plainpalais,7,"Hamburger, American"
ChIJMa97D9pkjEcR7kVFECZ9jww,Fajitas Express,,,,46.2080816,6.1356091,Mexican,,Grottes Saint-Gervais,20,American
ChIJTYve55dljEcRdFv8gSA4pHc,Açaí Genève,,,,46.208293,6.1360129,General / Fast food / Snacks / Take Away,Sandwich / Snacks,Grottes Saint-Gervais,20,Fast Food
ChIJN-1I9mxljEcRiMmQs8vVG7A,Ali restaurant Kebab,4.0,9.0,4.9,46.2082617,6.1362465,Turkish,,Grottes Saint-Gervais,20,Middle Eastern & African
ChIJ2xSyD9pkjEcR-w39GFe5-Mo,Petite Pause by Sandwicherie de Lyon,3.0,7.0,4.2,46.2084878,6.1359838,General / Fast food / Snacks / Take Away,Sandwich / Snacks,Grottes Saint-Gervais,20,Fast Food
ChIJuXA7-NlkjEcRJMI58qFLL6Q,Chez Quartier,3.0,223.0,4.6,46.2081812,6.136485,"French, European",,Grottes Saint-Gervais,20,European
ChIJe0hnZoxljEcRvHZjTSwnVcY,Tiramidnight,4.0,17.0,4.6,46.2105173,6.1357415,General / Restaurant,,Grottes Saint-Gervais,20,General
ChIJRU4j0dtkjEcRtPAR_i2YqOw,Petit Bistrot,2.0,23.0,4.3,46.210446,6.1364043,General / Bar / Pub / Bistro,,Grottes Saint-Gervais,23,General
ChIJByRfoQ9ljEcRdkNmwXBbZQU,SALADWICHS house,4.0,14.0,4.4,46.2107713,6.1364563,Vegan / Vegetarian / Salad,,Grottes Saint-Gervais,23,Vegan / Vegetarian / Salad
ChIJa1h9QCh7jEcRJfk8xExE9Bw,Bang Yai - Restaurant thaïlandais,3.0,184.0,4.5,46.18975,6.1366479,Thai,,Bâtie - Acacias,13,Asian
ChIJ9RLVFyh7jEcRhJmiOIPwBH4,Les 2 moulins,4.0,4.0,4.0,46.189654,6.137022,General / Fast food / Snacks / Take Away,,Bâtie - Acacias,13,Fast Food
ChIJ6-zb4_d7jEcRSGNebH1wmyY,Casa Fenicia,4.0,1.0,5.0,46.1896546,6.1370349,General / Restaurant,,Bâtie - Acacias,13,General
ChIJPz1Oo956jEcRw_mI4MwLV5M,L'Appart,3.0,170.0,4.2,46.1898523,6.1370172,General / Bar / Pub / Bistro,,Bâtie - Acacias,13,General
ChIJgXtOK6J7jEcR6qjl2fAb320,Le Tumbler,3.0,2.0,4.1,46.189857,6.137096,General / Bar / Pub / Bistro,,Bâtie - Acacias,13,General
ChIJkTnPTup7jEcRLtTileWVpxg,Restaurant Des Ronzades,4.0,9.0,4.7,46.1905688,6.1369647,Portuguese,,Bâtie - Acacias,13,European
ChIJf1VVLyh7jEcRtrM-WxwkJ7c,"""INCA'S BAR""",4.0,8.0,3.9,46.1901926,6.137433,General / Fast food / Snacks / Take Away,Sandwich / Snacks,Bâtie - Acacias,13,Fast Food
ChIJNwlO39RkjEcRoFoD7Ahjm6o,Restaurant Mokafe Sa,4.0,1.0,5.0,46.1988797,6.1370416,General / Café,,Jonction - Plainpalais,9,General
ChIJaU06B09ljEcR9ewQKlQq2fM,YA MI,,,,46.1988236,6.1370016,General / Fast food / Snacks / Take Away,Sandwich / Snacks,Jonction - Plainpalais,9,Fast Food
ChIJk_wk4NRkjEcRhVt9uYthaAc,Tavolone,2.0,272.0,4.6,46.1992707,6.1372474,Italian,,Jonction - Plainpalais,9,European
ChIJHUZndt1ljEcRqoyKR5spqeY,NUNC est bibendum,3.0,58.0,4.7,46.1994483,6.1372923,European,,Jonction - Plainpalais,9,European
ChIJ4_gSSNRkjEcR7Q1qEVvq3DE,Jeab Fine Cuisine Thaï,3.0,106.0,4.2,46.201502,6.1370405,Thai,,Jonction - Plainpalais,7,Asian
ChIJefkhSdRkjEcRuySsfPr3Q7k,Odéon Genève,3.0,191.0,4.2,46.201235,6.13716,"French, Swiss, European",,Jonction - Plainpalais,7,European
ChIJbxXQTdRkjEcRKowgegvcK2E,Le St Germain,4.0,1.0,5.0,46.2011121,6.1371988,General / Restaurant,,Jonction - Plainpalais,7,General
ChIJB1DHk9tljEcRJ-kdYQXG09U,Zaza,,,,46.2014629,6.1372736,Other Middle Eastern,,Jonction - Plainpalais,7,Middle Eastern & African
ChIJ3dljSNRkjEcRI5hSIzdt8NE,Can Kebab,2.0,68.0,4.3,46.201521,6.1372811,Turkish,,Jonction - Plainpalais,7,Middle Eastern & African
ChIJMRqySdRkjEcRQsPZYBKvikU,Savul,4.0,4.0,3.5,46.2015156,6.1373083,General / Restaurant,,Jonction - Plainpalais,7,General
ChIJ0UYpm9ZkjEcR9LUZhUW__C0,Les Sales Gosses,3.0,455.0,4.1,46.2031776,6.137337,"Italian, French",,Jonction - Plainpalais,7,European
ChIJ2aIeldZkjEcRm3bh9sJxUIw,Café Restaurant des Forces Motrices,3.0,76.0,4.0,46.20399,6.13691,General / Restaurant,,Jonction - Plainpalais,7,General
ChIJc0Q8wNZkjEcR-eRCY5VlvIE,Plat Du Jour,,,,46.2040808,6.1368177,General / Restaurant,,Jonction - Plainpalais,7,General
ChIJF0azt2FljEcRTUAG_ST5rcM,La fleur des rois,4.0,1.0,5.0,46.2035319,6.1374025,General / Restaurant,,Jonction - Plainpalais,7,General
